,Unnamed: 0,image_tile_id,image_id,loc_id,Country,State_Province,Air_Field,Latitude,Longitude,Weather,Time_of_Day,Hour_of_Day,Season,avg_sun_elevation_angle,off_nadir_max,avg_pan_resolution,biome,realm,CONTROL
6944,6944,84_1040010049B46C00_tile_157,84_1040010049B46C00,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Cloud Cover or Haze,Day,12.183333333333334,Spring,54.206795,28.06292,0.3776905,Flooded Grasslands & Savannas,Neotropic,2
4486,4486,54_1040010024086400_tile_569,54_1040010024086400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,11.333333333333334,Autumn,45.31551,22.079554,0.3504075,Flooded Grasslands & Savannas,Neotropic,3
216,216,106_1040010044D30600_tile_109,106_1040010044D30600,106,USA,Florida,Boca Raton Airport,26.3785634,-80.10843337272726,Clear Skies,Day,12.55,Autumn,52.90882,19.142824,0.337756,Flooded Grasslands & Savannas,Neotropic,1
6575,6575,81_104001003AD0B700_tile_290,81_104001003AD0B700,81,USA,New York,Albany International Airport,42.74801595,-73.79855563763934,Cloud Cover or Haze,Day,12.083333333333334,Spring,51.89871,18.847578,0.3402325,Temperate Broadleaf & Mixed Forests,Nearctic,2
4862,4862,55_1040010049CD5600_tile_186,55_1040010049CD5600,55,Sudan,Khartoum State,Khartoum Airport,15.2909364,32.3597589,Clear Skies,Day,11.0,Spring,64.25062,28.536592,0.3860949999999999,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,3
2842,2842,26_104001002E574100_tile_1734,26_104001002E574100,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Cloud Cover or Haze,Day,12.733333333333333,Summer,57.534313,8.153548,0.316306,Temperate Broadleaf & Mixed Forests,Palearctic,1
2107,2107,18_1040050010DC4900_tile_1530,18_1040050010DC4900,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,12.116666666666667,Winter,30.677256,25.62631,0.365993,Temperate Broadleaf & Mixed Forests,Palearctic,2
1034,1034,118_104001003C1B4D00_tile_297,118_104001003C1B4D00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.4,Spring,61.55899,28.202047,0.3716225,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
7075,7075,86_10400100290F5300_tile_63,86_10400100290F5300,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,11.2,Winter,41.918182,28.868103,0.385596,Flooded Grasslands & Savannas,Neotropic,1
8091,8091,96_10400100096C2500_tile_965,96_10400100096C2500,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,13.933333333333334,Spring,31.146236,27.446131,0.382692,Boreal Forests/Taiga,Nearctic,2
3309,3309,3_104001000953A900_tile_116,3_104001000953A900,3,Bahamas,Central Abaco,Leonard M. Thompson International Airport,26.5113679,-77.08448974519862,Clear Skies,Day,11.9,Spring,62.728664,10.649204,0.3161055,Tropical & Subtropical Coniferous Forests,Neotropic,3
7496,7496,8_104001001051CB00_tile_61,8_104001001051CB00,8,France,Centre-Loire Valley,Bailleau Armenonville Airport,48.5163422,1.6392265406881714,Clear Skies,Day,13.133333333333333,Summer,49.77047,28.594143,0.3851205,Temperate Broadleaf & Mixed Forests,Palearctic,1
2097,2097,18_1040050010DC4900_tile_1346,18_1040050010DC4900,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,12.116666666666667,Winter,30.677256,25.62631,0.365993,Temperate Broadleaf & Mixed Forests,Palearctic,2
5460,5460,67_104001003F0B3200_tile_1472,67_104001003F0B3200,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Clear Skies,Day,12.933333333333334,Summer,71.38067,19.613453,0.3421295,Deserts & Xeric Shrublands,Nearctic,3
5937,5937,6_104001003153D300_tile_306,6_104001003153D300,6,Denmark,Roskilde,Roskilde Airport,55.5858236,12.132685539683798,Clear Skies,Day,12.983333333333333,Summer,47.914566,15.45782,0.3294785,Temperate Broadleaf & Mixed Forests,Palearctic,1
2846,2846,26_104001002E574100_tile_1774,26_104001002E574100,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Cloud Cover or Haze,Day,12.733333333333333,Summer,57.534313,8.153548,0.316306,Temperate Broadleaf & Mixed Forests,Palearctic,2
1367,1367,126_104001000C4AEE00_tile_1746,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,10.583333333333334,Summer,71.240685,20.036402,0.342431,Temperate Broadleaf & Mixed Forests,Palearctic,3
2355,2355,20_1040010038CAE700_tile_160,20_1040010038CAE700,20,Germany,Bavaria,Airport Nuremberg,49.49826845,11.078106331160273,Clear Skies,Day,11.533333333333331,Spring,32.274555,24.380602,0.361652,Temperate Broadleaf & Mixed Forests,Palearctic,1
3027,3027,31_10400100443CFD00_tile_294,31_10400100443CFD00,31,India,Maharshtra,Chhatrapati Shivaji Maharaj International Airport,19.09015275,72.86371349380883,Clear Skies,Day,11.733333333333333,Autumn,56.59772,23.924757,0.360799,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,2
7534,7534,91_1040010039040600_tile_169,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,11.65,Winter,43.592194,11.435417,0.3200555,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
5975,5975,71_10400100379F8200_tile_224,71_10400100379F8200,71,USA,Florida,Treasure Coast International Airport,27.4945813,-80.36650691055047,Cloud Cover or Haze,Day,11.266666666666667,Winter,38.286674,27.641428,0.377411,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
461,461,111_10400100341A2600_tile_368,111_10400100341A2600,111,USA,New Mexico,Double Eagle II Airport,35.14189225,-106.8072873431168,Clear Skies,Day,12.3,Autumn,45.760086,22.287142,0.339056,Deserts & Xeric Shrublands,Nearctic,2
2840,2840,26_104001002E574100_tile_1732,26_104001002E574100,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Cloud Cover or Haze,Day,12.733333333333333,Summer,57.534313,8.153548,0.316306,Temperate Broadleaf & Mixed Forests,Palearctic,3
8366,8366,98_104001000BA69D00_tile_114,98_104001000BA69D00,98,USA,Florida,Witham Field,27.1831531,-80.22488623222156,Clear Skies,Day,12.083333333333334,Spring,69.375793,24.464687,0.362985,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
7521,7521,91_1040010039040600_tile_10,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,11.65,Winter,43.592194,11.435417,0.3200555,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
5194,5194,5_104001000156CC00_tile_283,5_104001000156CC00,5,Bahamas,City of Freeport,Grand Bahama International Airport,26.556512750000003,-78.6955864137168,Clear Skies,Day,11.783333333333331,Summer,63.273571,18.890572,0.339533,Mangroves,Neotropic,3
1605,1605,128_104001004215BF00_tile_1567,128_104001004215BF00,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,12.366666666666667,Autumn,51.63945,20.199026,0.3456639999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
3895,3895,4_1040010019345B00_tile_907,4_1040010019345B00,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Snow,Day,11.483333333333333,Winter,31.733309,23.882912,0.3633834999999999,Temperate Conifer Forests,Nearctic,2
1500,1500,127_104001002B3BB400_tile_387,127_104001002B3BB400,127,USA,Puerto Rico,Luis Munoz Marin International Airport,18.44319945,-65.99743036847468,Clear Skies,Day,11.383333333333333,Spring,70.58651,8.418627,0.313654,Mangroves,Neotropic,3
5340,5340,62_104001003CA27B00_tile_94,62_104001003CA27B00,62,USA,Florida,Naples Municipal Airport,26.1523225,-81.773941382464,Cloud Cover or Haze,Day,12.55,Summer,77.71685,14.397099,0.325195,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
8156,8156,96_104001003C8C7800_tile_1352,96_104001003C8C7800,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Clear Skies,Day,13.75,Spring,43.191658,26.444286,0.379394,Boreal Forests/Taiga,Nearctic,2
7008,7008,84_1040010049B46C00_tile_69,84_1040010049B46C00,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Cloud Cover or Haze,Day,12.183333333333334,Spring,54.206795,28.06292,0.3776905,Flooded Grasslands & Savannas,Neotropic,3
7488,7488,88_104001004B1A3D00_tile_235,88_104001004B1A3D00,88,USA,Alaska,Nome Airport,64.5124643,-165.45601519838755,Snow,Day,15.316666666666666,Spring,37.209167,23.120111,0.3599715,Tundra,Nearctic,1
984,984,118_1040010023C25400_tile_799,118_1040010023C25400,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.05,Autumn,40.415581,12.72849,0.323286,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
4808,4808,54_10400100460EF400_tile_673,54_10400100460EF400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Clear Skies,Day,11.583333333333334,Winter,41.25408,28.453,0.383542,Flooded Grasslands & Savannas,Neotropic,3
2864,2864,26_104001002E574100_tile_2043,26_104001002E574100,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Cloud Cover or Haze,Day,12.733333333333333,Summer,57.534313,8.153548,0.316306,Temperate Broadleaf & Mixed Forests,Palearctic,1
1139,1139,120_1040010044D1B900_tile_91,120_1040010044D1B900,120,USA,Alaska,Wasilla Airport,61.5706849,-149.54527548826258,Snow,Day,13.616666666666667,Autumn,13.965448,24.48224,0.3671704999999999,Boreal Forests/Taiga,Nearctic,2
3877,3877,4_1040010019345B00_tile_839,4_1040010019345B00,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Snow,Day,11.483333333333333,Winter,31.733309,23.882912,0.3633834999999999,Temperate Conifer Forests,Nearctic,3
313,313,108_1040010043890900_tile_88,108_1040010043890900,108,USA,Florida,Palm Beach County Park Airport,26.59344965,-80.0853220050412,Clear Skies,Day,12.5,Autumn,59.32623,17.182943,0.3322294999999999,Flooded Grasslands & Savannas,Neotropic,1
7765,7765,93_1040010048202D00_tile_1386,93_1040010048202D00,93,USA,Kentucky,Cincinnati/Northern Kentucky International Airport,39.04990715,-84.66516172504984,Clear Skies,Day,13.016666666666667,Spring,51.80045,22.319452,0.3507814999999999,Temperate Broadleaf & Mixed Forests,Nearctic,2
7245,7245,86_10400100457A8A00_tile_245,86_10400100457A8A00,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,11.5,Winter,39.80721,17.297117,0.332862,Flooded Grasslands & Savannas,Neotropic,3
8086,8086,96_10400100096C2500_tile_939,96_10400100096C2500,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,13.933333333333334,Spring,31.146236,27.446131,0.382692,Boreal Forests/Taiga,Nearctic,1
5154,5154,59_1040010047789700_tile_1922,59_1040010047789700,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,11.566666666666666,Summer,69.642296,23.171156,0.3444235,Tropical & Subtropical Moist Broadleaf Forests,Neotropic,2
3375,3375,42_10400100055EA300_tile_1592,42_10400100055EA300,42,USA,Michigan,Detroit Metropolitan Wayne County Airport,42.2056991,-83.35297537621658,Cloud Cover or Haze,Day,11.45,Winter,22.87093,25.167149,0.363917,Temperate Broadleaf & Mixed Forests,Nearctic,3
2621,2621,24_104001002299DB00_tile_177,24_104001002299DB00,24,Lithuania,Vilnius,Vilnius International Airport,54.63483615,25.290314330439507,Clear Skies,Day,13.166666666666666,Autumn,39.400517,27.427486,0.3796279999999999,Temperate Broadleaf & Mixed Forests,Palearctic,1
4383,4383,54_10400100061AF700_tile_709,54_10400100061AF700,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Clear Skies,Day,10.816666666666666,Winter,36.465462,25.572586,0.364317,Flooded Grasslands & Savannas,Neotropic,2
53,53,100_1040010046CD1500_tile_572,100_1040010046CD1500,100,USA,Montana,Billings Logan International Airport,45.80923485,-108.54767517885944,Clear Skies,Day,11.733333333333333,Winter,21.145557,20.87677,0.3452659999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
4438,4438,54_1040010024086400_tile_413,54_1040010024086400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,11.333333333333334,Autumn,45.31551,22.079554,0.3504075,Flooded Grasslands & Savannas,Neotropic,1
7980,7980,96_10400100096C2500_tile_1129,96_10400100096C2500,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,13.933333333333334,Spring,31.146236,27.446131,0.382692,Boreal Forests/Taiga,Nearctic,2
1205,1205,124_104001001F2A5700_tile_378,124_104001001F2A5700,124,USA,California,Truckee-Tahoe Airport,39.318085100000005,-120.1381024513568,Clear Skies,Day,12.116666666666667,Summer,69.693192,9.987,0.3173755,Temperate Conifer Forests,Nearctic,3
366,366,109_104001003E4DC200_tile_56,109_104001003E4DC200,109,USA,Oregon,Scappoose Industrial Airpark,45.77189665,-122.86323864519883,Clear Skies,Day,12.85,Summer,62.50914,28.132484,0.382817,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
947,947,118_1040010023C25400_tile_1006,118_1040010023C25400,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.05,Autumn,40.415581,12.72849,0.323286,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
5859,5859,69_104005000CDBE200_tile_3687,69_104005000CDBE200,69,France,Ile-de-France,Tremblay-en-France Airport,49.0068908,2.571081969101916,Clear Skies,Day,13.233333333333333,Autumn,46.01923,17.414585,0.336675,Temperate Broadleaf & Mixed Forests,Palearctic,3
6289,6289,77_104001004299B200_tile_596,77_104001004299B200,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,12.983333333333333,Autumn,52.479137,19.396708,0.340441,Temperate Broadleaf & Mixed Forests,Nearctic,1
3874,3874,4_1040010019345B00_tile_836,4_1040010019345B00,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Snow,Day,11.483333333333333,Winter,31.733309,23.882912,0.3633834999999999,Temperate Conifer Forests,Nearctic,2
6756,6756,84_10400100290F5300_tile_131,84_10400100290F5300,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Clear Skies,Day,11.2,Winter,41.918182,28.868103,0.385596,Flooded Grasslands & Savannas,Neotropic,3
7399,7399,88_104001002B095600_tile_271,88_104001002B095600,88,USA,Alaska,Nome Airport,64.5124643,-165.45601519838755,Snow,Day,14.216666666666669,Spring,22.2995,19.631021,0.345862,Tundra,Nearctic,1
6159,6159,77_1040010040119E00_tile_698,77_1040010040119E00,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,12.65,Summer,69.28755,26.910341,0.3770965,Temperate Broadleaf & Mixed Forests,Nearctic,2
131,131,105_104001003108D900_tile_86,105_104001003108D900,105,USA,Alaska,Tok Junction Airport,63.32984175,-142.9588155950101,Clear Skies,Day,13.283333333333331,Summer,43.104362,17.686306,0.338057,Boreal Forests/Taiga,Nearctic,3
6400,6400,77_1040010043B0F100_tile_624,77_1040010043B0F100,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Cloud Cover or Haze,Day,12.933333333333334,Autumn,59.12869,14.169504,0.325591,Temperate Broadleaf & Mixed Forests,Nearctic,1
3644,3644,45_1040010044AFF200_tile_174,45_1040010044AFF200,45,USA,Virginia,Manassas Regional Airport,38.721019600000005,-77.51462836591449,Clear Skies,Day,12.35,Autumn,36.99876,9.989432,0.3168075,Temperate Broadleaf & Mixed Forests,Nearctic,2
3034,3034,31_10400100443CFD00_tile_358,31_10400100443CFD00,31,India,Maharshtra,Chhatrapati Shivaji Maharaj International Airport,19.09015275,72.86371349380883,Clear Skies,Day,11.733333333333333,Autumn,56.59772,23.924757,0.360799,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,3
618,618,114_104001000453C000_tile_194,114_104001000453C000,114,USA,Virginia,Richmond International Airport,37.5069667,-77.32148389043365,Clear Skies,Day,10.966666666666669,Winter,29.181412,12.309023,0.32141,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
5049,5049,59_104001001DC7F200_tile_729,59_104001001DC7F200,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,10.266666666666667,Autumn,42.501724,24.725229,0.3679665,Tropical & Subtropical Moist Broadleaf Forests,Neotropic,2
1720,1720,130_104001002E47CD00_tile_1250,130_104001002E47CD00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Cloud Cover or Haze,Day,12.033333333333331,Summer,69.64022,29.135172,0.38891,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
5480,5480,67_104001003F0B3200_tile_490,67_104001003F0B3200,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Clear Skies,Day,12.933333333333334,Summer,71.38067,19.613453,0.3421295,Deserts & Xeric Shrublands,Nearctic,1
1366,1366,126_104001000C4AEE00_tile_1744,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,10.583333333333334,Summer,71.240685,20.036402,0.342431,Temperate Broadleaf & Mixed Forests,Palearctic,2
820,820,116_10400100166EBE00_tile_160,116_10400100166EBE00,116,USA,Idaho,Lewiston Airport,46.37573125,-117.01550302887456,Snow,Day,11.15,Winter,20.091652,19.66007,0.333823,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
5695,5695,69_104005000CDBE200_tile_1535,69_104005000CDBE200,69,France,Ile-de-France,Tremblay-en-France Airport,49.0068908,2.571081969101916,Clear Skies,Day,13.233333333333333,Autumn,46.01923,17.414585,0.336675,Temperate Broadleaf & Mixed Forests,Palearctic,1
5331,5331,62_104001003CA27B00_tile_151,62_104001003CA27B00,62,USA,Florida,Naples Municipal Airport,26.1523225,-81.773941382464,Cloud Cover or Haze,Day,12.55,Summer,77.71685,14.397099,0.325195,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
8479,8479,9_10400100310B0100_tile_141,9_10400100310B0100,9,France,Ile-de-France,Aérodrome de Toussus-le-Noble,48.75184575,2.1072688321992112,Clear Skies,Day,13.15,Summer,49.582233,27.344479,0.3760315,Temperate Broadleaf & Mixed Forests,Palearctic,3
2567,2567,23_104001002E8B7900_tile_2399,23_104001002E8B7900,23,Italy,Lazio,Viale di Porto,41.8469349,12.2210717,Clear Skies,Day,12.633333333333333,Summer,69.01081,16.324696,0.3298339999999999,"Mediterranean Forests, Woodlands & Scrub",Palearctic,1
8482,8482,9_10400100310B0100_tile_159,9_10400100310B0100,9,France,Ile-de-France,Aérodrome de Toussus-le-Noble,48.75184575,2.1072688321992112,Clear Skies,Day,13.15,Summer,49.582233,27.344479,0.3760315,Temperate Broadleaf & Mixed Forests,Palearctic,2
6624,6624,82_10400100435D3500_tile_673,82_10400100435D3500,82,USA,Missouri,Kansas City International Airport,39.3023103,-94.72118991743454,Clear Skies,Day,11.483333333333333,Autumn,31.328749,26.801186,0.3778125,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
